13DAMPPOX	1	1
24_25VITD2Hm	1	1
24_25VITD3Hm	1	1
25VITD2Hm	1	1
25VITD3Hm	1	1
2AMACHYD	1	1
2AMACSULT	1	1
2HBO	1	1
34DHOXPEGOX	1	1
34DHPHAMT	1	1
34DHPLACOX	1	1
34DHPLACOX_NADP_	1	1
34DHXMANDACOX	1	1
34DHXMANDACOX_NADP_	1	1
34HPPOR	1	1
3AIBTm	1	1
3DSPHR	1	1
3HAO	1	1
3HBCDm	1	1
3HKYNAKGAT	1	1
3HLYTCL	1	1
3HPCOAHYD	1	1
3HXKYNDCL	1	1
3HXKYNOXDA	1	1
3M4HDXPAC	1	1
3MOX4HOXPGALDOX	1	1
3MOX4HOXPGALDOX_NADP_	1	1
3MOXTYROX	1	1
3NTD7l	1	1
3SALACBOXL	1	1
3SALATAi	1	1
3SALATAim	1	1
41R2A1H12BOOX	1	1
42A12BOOX	1	1
4HGLSDm	1	1
4HOXPACDOX_NADP_	1	1
4NPHSULT	1	1
5ADTSTSTERONESULT	1	1
5HLTDL	1	1
5HOXINDACTO2OX	1	1
5HOXINDACTOXm	1	1
5HOXINOXDA	1	1
5HTRPDOX	1	1
5HXKYNDCL	1	1
5HXKYNOXDA	1	1
AACTOOR	1	1
AATAi	1	1
ABO1g	1	1
ABO2g	1	1
ABO3g	1	1
ABO4g	1	1
ABO5g	1	1
ABO6g	1	1
ABO9g	1	1
ABTArm	1	1
ACACT10m	1	1
ACACT1rm	1	1
ACACT1x	1	1
ACACT4p	1	1
ACACT5p	1	1
ACACT6p	1	1
ACACT7p	1	1
ACACT8p	1	1
ACACT9p	1	1
ACCOACm	1	1
ACCOALm	1	1
ACGAM6PSi	1	1
ACGAMK	1	1
ACGAMPM	1	1
ACGPID	1	1
ACGSm	1	1
ACHEe	1	1
ACITL	1	1
ACNAMPH	1	1
ACOAD10m	1	1
ACOAD1fm	1	1
ACOAD8m	1	1
ACOAD9m	1	1
ACOAHi	1	1
ACOAO7p	1	1
ACODA	1	1
ACONTm	1	1
ACOX22x	1	1
ACOX2x	1	1
ACP1_FMN_	1	1
ACS2	1	1
ACSm	1	1
ACSOMT	1	1
ACSRTNMT	1	1
ACTLMO	1	1
ACTNMO	1	1
ADA	1	1
ADAe	1	1
ADK3	1	1
ADK3m	1	1
ADMDC	1	1
ADNCYC	1	1
ADRNCPT1	1	1
ADRNCPT2	1	1
ADRNCRNt	1	1
ADSELK	1	1
ADSK	1	1
AGPRim	1	1
AGTim	1	1
AGTix	1	1
AIRCr	1	1
AKR1C1	1	1
AKR1C41	1	1
AKR1C42	1	1
AKR1D	1	1
AKR1D2	1	1
ALASm	1	1
ALATA_L	1	1
ALCD21_D	1	1
ALCD21_L	1	1
ALCD22_D	1	1
ALCD22_L	1	1
ALCD2if	1	1
ALCD2yf	1	1
ALDD20x	1	1
ALDD20xm	1	1
ALDD21	1	1
ALKP	1	1
ALOX12	1	1
ALOX12R	1	1
ALOX15	1	1
ALOX5	1	1
ALOX52	1	1
ALR2	1	1
ALR3	1	1
AMACR2p	1	1
AMACR2r	1	1
AMACRp	1	1
AMACRr	1	1
AMPDA	1	1
APAT2rm	1	1
APRTO2	1	1
ARABR	1	1
ARACHCPT1	1	1
ARACHCPT2	1	1
ARACHCRNt	1	1
ARGDCm	1	1
ASNNm	1	1
ASPTAm	1	1
ATPH1e	1	1
ATPH2e	1	1
B3GALT3g	1	1
B3GALT41g	1	1
B3GALT42g	1	1
B3GALT43g	1	1
B3GALT5g	1	1
B3GNT310g	1	1
B3GNT311g	1	1
B3GNT314g	1	1
BAAT1x	1	1
BAAT2x	1	1
BAAT3x	1	1
BAAT4x	1	1
BAMPPALDOX	1	1
BAMPPALDOXm	1	1
BCDO	1	1
BDHm	1	1
BILIRED	1	1
BPNT2	1	1
BUP2	1	1
C14STRr	1	1
C160CPT1	1	1
C160CPT2	1	1
C160CRNt	1	1
C161CPT1	1	1
C161CPT12	1	1
C161CPT2	1	1
C161CPT22	1	1
C161CRN2t	1	1
C161CRNt	1	1
C180CPT1	1	1
C180CPT2	1	1
C180CRNt	1	1
C181CPT1	1	1
C181CPT2	1	1
C181CRNt	1	1
C204CRNt	1	1
C226CPT1	1	1
C226CPT2	1	1
C2M26DCOAHLm	1	1
C2M26DCOAHLx	1	1
C3STDH1Pr	1	1
C3STDH1r	1	1
C3STKR2r	1	1
C4STMO1r	1	1
C4STMO2Pr	1	1
C4STMO2r	1	1
CAT2p	1	1
CBR1	1	1
CBR2	1	1
CERK	1	1
CH25H	1	1
CHAT	1	1
CHATn	1	1
CHLP	1	1
CHOLD2m	1	1
CHOLK	1	1
CHSTEROLSULT	1	1
CHTNASE	1	1
CHTNASEe	1	1
CK	1	1
CKc	1	1
CLPNDCPT1	1	1
CLPNDCPT2	1	1
CLPNDCRNt	1	1
COQ3m	1	1
COQ6m	1	1
COQ7m	1	1
CSm	1	1
CSNAT2m	1	1
CSNAT2x	1	1
CSNAT3x	1	1
CSNATer	1	1
CSNATm	1	1
CSNATp	1	1
CSNATr	1	1
CYSO	1	1
CYSTA	1	1
CYSTAm	1	1
CYTD	1	1
CYTDK1	1	1
CYTDn	1	1
CYTK10	1	1
CYTK10n	1	1
CYTK11	1	1
CYTK11n	1	1
CYTK13	1	1
CYTK13n	1	1
CYTK14	1	1
CYTK14n	1	1
CYTK1m	1	1
CYTK1n	1	1
CYTK2n	1	1
CYTK3	1	1
CYTK3n	1	1
CYTK4	1	1
CYTK4n	1	1
CYTK5	1	1
CYTK5n	1	1
CYTK7	1	1
CYTK7n	1	1
CYTK8	1	1
CYTK8n	1	1
CYTK9	1	1
CYTK9n	1	1
D3AIBTm	1	1
DADA	1	1
DADAe	1	1
DALAOXx	1	1
DARGOp	1	1
DASCBR	1	1
DASPO1p	1	1
DCIm	1	1
DCK1n	1	1
DCK2n	1	1
DCSPTN1CPT1	1	1
DCSPTN1CPT2	1	1
DCSPTN1CRNt	1	1
DCT	1	1
DCYTD	1	1
DCYTDn	1	1
DESAT16_2	1	1
DESAT18_10	1	1
DESAT18_3	1	1
DESAT18_4	1	1
DESAT18_5	1	1
DESAT18_6	1	1
DESAT18_7	1	1
DESAT18_8	1	1
DESAT18_9	1	1
DESAT20_1	1	1
DESAT20_2	1	1
DESAT24_1	1	1
DGNSKm	1	1
DHAPA	1	1
DHAPAx	1	1
DHCR241r	1	1
DHCR242r	1	1
DHCR243r	1	1
DHCR71r	1	1
DHCR72r	1	1
DHCRD1	1	1
DHCRD2	1	1
DHDPBMTm	1	1
DHEASULT	1	1
DHORD9	1	1
DHPM1	1	1
DHPM2	1	1
DLNLCGCRNt	1	1
DOPACHRMISO	1	1
DOPAMT	1	1
DOPASULT	1	1
DORNOp	1	1
DPGase	1	1
DPGM	1	1
DPMVDx	1	1
DPROOp	1	1
DURAD	1	1
DURAD2	1	1
DURIK1	1	1
DURIK1m	1	1
DUTPDPm	1	1
DUTPDPn	1	1
EBP1r	1	1
EBP2r	1	1
ECOAH12m	1	1
ECOAH1m	1	1
ECOAH1x	1	1
ECOAH9m	1	1
EHGLATm	1	1
EICOSTETCPT1	1	1
EICOSTETCPT2	1	1
EICOSTETCRNt	1	1
ELAIDCPT1	1	1
ELAIDCPT2	1	1
ELAIDCRNt	1	1
ESTSULT	1	1
ETHAK	1	1
ETHP	1	1
ETOHMO	1	1
FACOAL140i	1	1
FACOAL150	1	1
FACOAL160i	1	1
FACOAL170	1	1
FACOAL180i	1	1
FACOAL1812	1	1
FACOAL1813	1	1
FACOAL181i	1	1
FACOAL1821	1	1
FACOAL1822	1	1
FACOAL1831	1	1
FACOAL1832	1	1
FACOAL184	1	1
FACOAL191	1	1
FACOAL200	1	1
FACOAL203	1	1
FACOAL204	1	1
FACOAL2042	1	1
FACOAL205	1	1
FACOAL206	1	1
FACOAL224	1	1
FACOAL2251	1	1
FACOAL2252	1	1
FACOAL226	1	1
FACOAL240	1	1
FACOAL241	1	1
FACOAL244_1	1	1
FACOAL245_1	1	1
FACOAL245_2	1	1
FACOAL246_1	1	1
FACOAL260	1	1
FACOAL40im	1	1
FACOAL80i	1	1
FAEL183	1	1
FAEL184	1	1
FAEL204	1	1
FAEL205	1	1
FAH1	1	1
FAH2	1	1
FAH3	1	1
FAOXC140	1	1
FAOXC150m	1	1
FAOXC160	1	1
FAOXC16080m	1	1
FAOXC16080x	1	1
FAOXC161802m	1	1
FAOXC16180m	1	1
FAOXC170m	1	1
FAOXC180	1	1
FAOXC180x	1	1
FAOXC1811601m	1	1
FAOXC1811602m	1	1
FAOXC1811603m	1	1
FAOXC182806m	1	1
FAOXC18280m	1	1
FAOXC183803m	1	1
FAOXC183806m	1	1
FAOXC183806x	1	1
FAOXC18480m	1	1
FAOXC18480x	1	1
FAOXC200180m	1	1
FAOXC200180x	1	1
FAOXC2031836m	1	1
FAOXC204	1	1
FAOXC204184m	1	1
FAOXC2051843m	1	1
FAOXC2051843x	1	1
FAOXC2242046m	1	1
FAOXC2242046x	1	1
FAOXC2251836m	1	1
FAOXC2251836x	1	1
FAOXC2252053m	1	1
FAOXC2252053x	1	1
FAOXC226	1	1
FAOXC226205m	1	1
FAOXC226205x	1	1
FAOXC240200x	1	1
FAOXC241181x	1	1
FAOXC2442246x	1	1
FAOXC2452253x	1	1
FAOXC2452256x	1	1
FAOXC246226x	1	1
FAOXC260240x	1	1
FAOXC80	1	1
FAS100COA	1	1
FAS120COA	1	1
FAS140COA	1	1
FAS160COA	1	1
FAS180COA	1	1
FAS80COA_L	1	1
FBP26	1	1
FK	1	1
FOLR2	1	1
FTHFDH	1	1
FUMm	1	1
FUT12g	1	1
FUT14g	1	1
FUT15g	1	1
FUT18g	1	1
FUT33g	1	1
FUT34g	1	1
FUT35g	1	1
FUT910g	1	1
FUT93g	1	1
G3PD2m	1	1
G5SDym	1	1
G6PDH1rer	1	1
G6PDH2rer	1	1
G6PPer	1	1
GACMTRc	1	1
GAL3ST12	1	1
GALGT2	1	1
GALGT3	1	1
GALGT4	1	1
GALOR	1	1
GARFT	1	1
GCALDDm	1	1
GFUCS	1	1
GHMT2rm	1	1
GK1m	1	1
GLACO	1	1
GLACOm	1	1
GLU5Km	1	1
GLUDC	1	1
GLUDxm	1	1
GLUDym	1	1
GLUNm	1	1
GLUTCOADHm	1	1
GLXO2p	1	1
GLYATm	1	1
GLYCLTDy	1	1
GLYCTO1p	1	1
GLYKm	1	1
GNDer	1	1
GNMT	1	1
GTHO	1	1
GTHOm	1	1
GTHP	1	1
GTHPe	1	1
GTHPm	1	1
GUACYC	1	1
GUAD	1	1
H2O2syn	1	1
HACD1m	1	1
HACD1x	1	1
HACD9m	1	1
HAS1	1	1
HEX10	1	1
HEX4	1	1
HEXCCPT1	1	1
HEXCCPT2	1	1
HEXCCRNt	1	1
HGNTOR	1	1
HIBDm	1	1
HISDC	1	1
HISTASE	1	1
HMGCOARr	1	1
HMGCOASi	1	1
HMGCOASim	1	1
HPDCACRNCPT1	1	1
HPDCACRNCPT2	1	1
HPDCACRNt	1	1
HPYRRy	1	1
HSD11B1r	1	1
HSD11B2r	1	1
HSD17B1	1	1
HSD17B2r	1	1
HSD17B42x	1	1
HSD17B4x	1	1
HSD17B7r	1	1
HSD17B8r	1	1
HSD17B9r	1	1
HSD3A1r	1	1
HSD3A2r	1	1
HSD3B11	1	1
HSD3B11r	1	1
HSD3B12r	1	1
HSD3B13	1	1
HSD3B13r	1	1
HSD3B2r	1	1
HSD3B3r	1	1
HSD3B7P	1	1
HYPOE	1	1
ICDHy	1	1
ICDHyp	1	1
ICDHyrm	1	1
ILETAm	1	1
IMACTD_m	1	1
INOSTO	1	1
IPDDIx	1	1
KAS8	1	1
KHK	1	1
KHK2	1	1
KHK3	1	1
KYN3OX	1	1
KYNAKGAT	1	1
LALDO2x	1	1
LAPCOAl	1	1
LCADi_D	1	1
LCADi_Dm	1	1
LCADim	1	1
LCYSTAT	1	1
LCYSTATm	1	1
LCYSTCBOXL	1	1
LDH_Lm	1	1
LEUTAm	1	1
LGNCCRNt	1	1
LNELDCCPT1	1	1
LNELDCCPT2	1	1
LNELDCCRNt	1	1
LNLCCPT1	1	1
LNLCCPT2	1	1
LNLCCRNt	1	1
LNLNCACPT1	1	1
LNLNCACPT2	1	1
LNLNCACRNt	1	1
LNLNCGCPT1	1	1
LNLNCGCPT2	1	1
LNLNCGCRNt	1	1
LNSTLSr	1	1
LPCOXp	1	1
LSTO1r	1	1
LSTO2r	1	1
LTA4H	1	1
LTDCL	1	1
LYSMTF1n	1	1
LYSMTF2n	1	1
LYSMTF3n	1	1
MACACI	1	1
MACOXO	1	1
MALTe	1	1
MALTly	1	1
MAOLNOR	1	1
MAOX	1	1
MCD	1	1
MCDm	1	1
MCDp	1	1
MCLOR	1	1
MCOATAm	1	1
MDHm	1	1
ME1m	1	1
ME2	1	1
ME2m	1	1
MELATN23DOX	1	1
MELATNOX	1	1
MEVK1x	1	1
MGCHrm	1	1
MHISOR	1	1
MI1345PKn	1	1
MI1345PP	1	1
MI1346PKn	1	1
MI134PP	1	1
MI1456PKn	1	1
MI145P6Kn	1	1
MI145PK	1	1
MI145PKn	1	1
MI145PP	1	1
MI14PP	1	1
MI1PS	1	1
MI34PP	1	1
MMCD	1	1
MMCDm	1	1
MMCDp	1	1
MMEm	1	1
MMMm	1	1
MMSAD1m	1	1
MMSAD3m	1	1
MTHFCm	1	1
MTHFD2m	1	1
MTHFDm	1	1
NABTNO	1	1
NABTNOm	1	1
NACASPAH	1	1
NDP10ex	1	1
NDP3ex	1	1
NDP6	1	1
NDP7er	1	1
NDP7ex	1	1
NDP7g	1	1
NDP8	1	1
NDP8ex	1	1
NDPK10	1	1
NDPK10m	1	1
NDPK1m	1	1
NDPK2m	1	1
NDPK3m	1	1
NDPK4m	1	1
NDPK5m	1	1
NDPK6m	1	1
NDPK7m	1	1
NDPK8m	1	1
NDPK9m	1	1
NMPTRCOX	1	1
NNMT	1	1
NORANMT	1	1
NOS1	1	1
NRPPHRSULT	1	1
NRVNCCPT1	1	1
NRVNCCPT2	1	1
NRVNCCRNt	1	1
NTD12	1	1
NTD1m	1	1
NTD2e	1	1
NTD2l	1	1
NTD2m	1	1
NTD3l	1	1
NTD4e	1	1
NTD4l	1	1
NTD5l	1	1
NTD5m	1	1
NTD6l	1	1
NTD7e	1	1
NTD7l	1	1
NTD8l	1	1
NTD9e	1	1
NTD9l	1	1
NTP3e	1	1
NTPP10	1	1
NTPP11	1	1
NTPP9	1	1
OCOAT1m	1	1
OPAHir	1	1
ORNTArm	1	1
P45011B11m	1	1
P45011B12m	1	1
P45011B21m	1	1
P45017A1r	1	1
P45017A3r	1	1
P4501B1r	1	1
P45021A1r	1	1
P45021A2r	1	1
P45027A11m	1	1
P45027A12m	1	1
P45027A13m	1	1
P45027A14m	1	1
P45027A15m	1	1
P45027A16m	1	1
P45027A1m	1	1
P4502A6	1	1
P4502C19	1	1
P4502C8	1	1
P4502C9	1	1
P4502C92	1	1
P4502C93	1	1
P4502C94	1	1
P4502D6	1	1
P4502E1	1	1
P4502F1	1	1
P45039A1r	1	1
P4503A43r	1	1
P4503A5	1	1
P4503A7r	1	1
P45046A1r	1	1
P4504B1r	1	1
P4504F121r	1	1
P4504F122r	1	1
P4504F123r	1	1
P4504F81r	1	1
P4507A1r	1	1
P4507B11r	1	1
P4507B12r	1	1
P4508B11r	1	1
P4508B13r	1	1
P5CDm	1	1
P5CRm	1	1
P5CRxm	1	1
PAFH	1	1
PAFHe	1	1
PCLAD	1	1
PCm	1	1
PCRNtm	1	1
PDE1	1	1
PDE1g	1	1
PDE4	1	1
PDE4g	1	1
PDE4n	1	1
PDHm	1	1
PDX5PO	1	1
PDXPP	1	1
PEAMNO	1	1
PEPCK	1	1
PEPCKm	1	1
PFK26	1	1
PGCD	1	1
PGDI	1	1
PGDIr	1	1
PGESr	1	1
PGISr	1	1
PGLer	1	1
PGPP_hs	1	1
PGS	1	1
PGSr	1	1
PHCDm	1	1
PHETA1m	1	1
PHYCBOXL	1	1
PHYHx	1	1
PI345P3P	1	1
PI345P3Pn	1	1
PI345P5P	1	1
PI34P5K	1	1
PI3P4K	1	1
PI3P5K	1	1
PI45P5P	1	1
PI4P3K	1	1
PI4P3Ker	1	1
PI4P5K	1	1
PI5P3K	1	1
PI5P3Ker	1	1
PI5P4K	1	1
PIK3	1	1
PIK3er	1	1
PIK4	1	1
PIK5	1	1
PMEVKx	1	1
PMI12346PH	1	1
PMI12346PHn	1	1
PMI1346PH	1	1
PMI1346PHn	1	1
PNTKm	1	1
PPCOAOm	1	1
PPDOx	1	1
PPDOy	1	1
PPOR	1	1
PPPGOm	1	1
PRDX	1	1
PRDXl	1	1
PRGNLONESULT	1	1
PRO1xm	1	1
PROD2m	1	1
PRPNCOAHYDm	1	1
PRPNCOAHYDx	1	1
PTDCACRNCPT1	1	1
PTDCACRNCPT2	1	1
PTDCACRNt	1	1
PTE2x	1	1
PTE3x	1	1
PTE4x	1	1
PTE5x	1	1
PTRCAT1	1	1
PTRCOX1	1	1
PYAM5POr	1	1
PYDXDH	1	1
PYDXK	1	1
PYDXPP	1	1
PYLALDOX	1	1
PYLALDOXm	1	1
PYRt2p	1	1
RAI3	1	1
RBK_D	1	1
RDH1	1	1
RDH1a	1	1
RDH2	1	1
RDH2a	1	1
RDH3	1	1
RDH3a	1	1
RDH4	1	1
RNMK	1	1
RTOTAL2CRNCPT1	1	1
RTOTAL2CRNCPT2	1	1
RTOTAL3CRNCPT1	1	1
RTOTAL3CRNCPT2	1	1
RTOTALCRNCPT1	1	1
RTOTALCRNCPT2	1	1
S23Tg	1	1
SADT	1	1
SALMCOM	1	1
SALMCOM2	1	1
SAMHISTA	1	1
SARDHm	1	1
SBPP1er	1	1
SBPP3er	1	1
SBTD_D2	1	1
SBTR	1	1
SELNPS	1	1
SERHL	1	1
SLCBK1	1	1
SLDx	1	1
SLDxm	1	1
SPHK21c	1	1
SPR	1	1
SPRn	1	1
SPTix	1	1
SQLEr	1	1
SQLSr	1	1
SR5AR2r	1	1
SR5ARr	1	1
SRTN23OX	1	1
SRTNACT	1	1
SRTNMTX	1	1
ST3GAL21g	1	1
ST3GAL22g	1	1
ST3GAL23g	1	1
ST3GAL61g	1	1
ST6GALNAC25	1	1
ST6GALNAC26	1	1
ST6GALNAC31	1	1
ST6GALNAC62	1	1
ST8SIA12	1	1
ST8SIA51g	1	1
ST8SIA52g	1	1
ST8SIA53g	1	1
STRDNCCPT1	1	1
STRDNCCPT2	1	1
STRDNCCRNt	1	1
STS1	1	1
STS1r	1	1
STS2	1	1
STS2r	1	1
T2M26DCOAHLm	1	1
T2M26DCOAHLx	1	1
T4HCINNOX	1	1
TETPENT3CPT1	1	1
TETPENT3CPT2	1	1
TETPENT3CRNt	1	1
TETPENT6CPT1	1	1
TETPENT6CPT2	1	1
TETPENT6CRNt	1	1
TETTET6CPT1	1	1
TETTET6CPT2	1	1
TETTET6CRNt	1	1
THBPT4ACAMDASE	1	1
THD1m	1	1
THMTP	1	1
THYPX	1	1
TMABADH	1	1
TMDK1m	1	1
TMNDNCCPT1	1	1
TMNDNCCPT2	1	1
TMNDNCCRNt	1	1
TRDR2	1	1
TRDR3	1	1
TREH	1	1
TREHe	1	1
TRIODTHYSULT	1	1
TRPO2	1	1
TRYPTAOX	1	1
TSTSTERONESULT	1	1
TTDCPT2	1	1
TTDCRNt	1	1
TXASr	1	1
TYMSULT	1	1
TYRCBOX	1	1
TYRDOPO	1	1
TYRDOPO3	1	1
TYROXDAc	1	1
TYRTAm	1	1
UDPGD	1	1
UDPGLDCg	1	1
UGALGTg	1	1
UGT1A10r	1	1
UGT1A1r	1	1
UGT1A2r	1	1
UGT1A3r	1	1
UGT1A4r	1	1
UGT1A5r	1	1
UGT1A5r2	1	1
UGT1A6r	1	1
UGT1A7r	1	1
UGT1A8r	1	1
UGT1A9r	1	1
UMPK2	1	1
UMPK2n	1	1
UMPK4	1	1
UMPK4n	1	1
UMPK5	1	1
UMPK5n	1	1
UMPK6	1	1
UMPK6n	1	1
UMPK7	1	1
UMPK7n	1	1
UMPKn	1	1
UPPN	1	1
UREAtm	1	1
URIDK2m	1	1
URIK1	1	1
VALTAm	1	1
VITD2Hm	1	1
VITD3Hm	1	1
VLCS2p	1	1
VLCS2r	1	1
VLCSp	1	1
VLCSr	1	1
XANDp	1	1
XAO2x	1	1
XAOx	1	1
XYLK	1	1
XYLUR	1	1
r0013	1	1
r0016	1	1
r0021	1	1
r0022	1	1
r0027	1	1
r0028	1	1
r0033	1	1
r0047	1	1
r0062	1	1
r0068	1	1
r0074	1	1
r0081	1	1
r0083	1	1
r0084	1	1
r0085	1	1
r0086	1	1
r0097	1	1
r0119	1	1
r0120	1	1
r0121	1	1
r0122	1	1
r0139	1	1
r0149	1	1
r0153	1	1
r0160	1	1
r0165	1	1
r0166	1	1
r0170	1	1
r0173	1	1
r0178	1	1
r0181	1	1
r0186	1	1
r0191	1	1
r0196	1	1
r0202	1	1
r0205	1	1
r0221	1	1
r0224	1	1
r0226	1	1
r0242	1	1
r0245	1	1
r0246	1	1
r0249	1	1
r0276	1	1
r0280	1	1
r0281	1	1
r0287	1	1
r0301	1	1
r0308	1	1
r0309	1	1
r0310	1	1
r0311	1	1
r0317	1	1
r0321	1	1
r0340	1	1
r0354	1	1
r0355	1	1
r0357	1	1
r0358	1	1
r0360	1	1
r0361	1	1
r0363	1	1
r0364	1	1
r0377	1	1
r0380	1	1
r0388	1	1
r0389	1	1
r0393	1	1
r0394	1	1
r0395	1	1
r0402	1	1
r0408	1	1
r0409	1	1
r0410	1	1
r0413	1	1
r0423	1	1
r0424	1	1
r0425	1	1
r0426	1	1
r0450	1	1
r0456	1	1
r0463	1	1
r0464	1	1
r0483	1	1
r0488	1	1
r0494	1	1
r0497	1	1
r0502	1	1
r0504	1	1
r0512	1	1
r0514	1	1
r0517	1	1
r0522	1	1
r0523	1	1
r0539	1	1
r0541	1	1
r0545	1	1
r0546	1	1
r0547	1	1
r0548	1	1
r0549	1	1
r0552	1	1
r0553	1	1
r0555	1	1
r0556	1	1
r0557	1	1
r0559	1	1
r0560	1	1
r0561	1	1
r0573	1	1
r0575	1	1
r0578	1	1
r0579	1	1
r0587	1	1
r0594	1	1
r0596	1	1
r0604	1	1
r0610	1	1
r0611	1	1
r0614	1	1
r0615	1	1
r0616	1	1
r0617	1	1
r0618	1	1
r0629	1	1
r0630	1	1
r0633	1	1
r0634	1	1
r0636	1	1
r0637	1	1
r0638	1	1
r0639	1	1
r0642	1	1
r0643	1	1
r0644	1	1
r0650	1	1
r0651	1	1
r0652	1	1
r0653	1	1
r0655	1	1
r0656	1	1
r0666	1	1
r0672	1	1
r0673	1	1
r0679	1	1
r0680	1	1
r0682	1	1
r0683	1	1
r0686	1	1
r0688	1	1
r0691	1	1
r0692	1	1
r0694	1	1
r0696	1	1
r0701	1	1
r0706	1	1
r0707	1	1
r0708	1	1
r0709	1	1
r0712	1	1
r0724	1	1
r0732	1	1
r0735	1	1
r0739	1	1
r0741	1	1
r0743	1	1
r0744	1	1
r0747	1	1
r0750	1	1
r0752	1	1
r0753	1	1
r0754	1	1
r0755	1	1
r0756	1	1
r0757	1	1
r0758	1	1
r0761	1	1
r0763	1	1
r0765	1	1
r0767	1	1
r0769	1	1
r0771	1	1
r0773	1	1
r0774	1	1
r0777	1	1
r0778	1	1
r0779	1	1
r0780	1	1
r0782	1	1
r0783	1	1
r0787	1	1
r0791	1	1
r0797	1	1
r0812	1	1
r1164	1	1
r1165	1	1
r1166	1	1
r1167	1	1
r1168	1	1
r1169	1	1
r1171	1	1
r1185	1	1
r1186	1	1
r1187	1	1
r1188	1	1
r1189	1	1
r1190	1	1
r1251	1	1
r1252	1	1
r1255	1	1
r1257	1	1
r1259	1	1
r1260	1	1
r1262	1	1
r1314	1	1
r1316	1	1
r1374	1	1
r1378	1	1
r1380	1	1
r1381	1	1
r1443	1	1
r1444	1	1
r1445	1	1
r1446	1	1
r1447	1	1
r1448	1	1
r1449	1	1
r1450	1	1
r1451	1	1
r1472	1	1
r1487	1	1
RE0066M	1	1
RE0066R	1	1
RE0344C	1	1
RE0344M	1	1
RE0344X	1	1
RE0383C	1	1
RE0453M	1	1
RE0453N	1	1
RE0512M	1	1
RE0512X	1	1
RE0565C	1	1
RE0568C	1	1
RE0569C	1	1
RE0569E	1	1
RE0572N	1	1
RE0573N	1	1
RE0577C	1	1
RE0577M	1	1
RE0577X	1	1
RE0578C	1	1
RE0578M	1	1
RE0578X	1	1
RE0579C	1	1
RE0579M	1	1
RE0579X	1	1
RE0580L	1	1
RE0580R	1	1
RE0581R	1	1
RE0582N	1	1
RE0583N	1	1
RE0688C	1	1
RE0688E	1	1
RE0688X	1	1
RE0689C	1	1
RE0689E	1	1
RE0689X	1	1
RE0690C	1	1
RE0690E	1	1
RE0690X	1	1
RE0702C	1	1
RE0702E	1	1
RE0702L	1	1
RE0702M	1	1
RE0702N	1	1
RE0827C	1	1
RE0827E	1	1
RE0827X	1	1
RE0828C	1	1
RE0828E	1	1
RE0828X	1	1
RE0830N	1	1
RE0908G	1	1
RE0908R	1	1
RE0912C	1	1
RE0916G	1	1
RE0916R	1	1
RE0918G	1	1
RE0918R	1	1
RE0919C	1	1
RE0919R	1	1
RE0920C	1	1
RE0920R	1	1
RE0921C	1	1
RE0921R	1	1
RE0922C	1	1
RE0922R	1	1
RE0923C	1	1
RE0923R	1	1
RE0924C	1	1
RE0924R	1	1
RE0925C	1	1
RE0925R	1	1
RE0927C	1	1
RE0927R	1	1
RE0928C	1	1
RE0928R	1	1
RE1096M	1	1
RE1096R	1	1
RE1099C	1	1
RE1099G	1	1
RE1099L	1	1
RE1099R	1	1
RE1100C	1	1
RE1100G	1	1
RE1100L	1	1
RE1100R	1	1
RE1134M	1	1
RE1134R	1	1
RE1135C	1	1
RE1135G	1	1
RE1135L	1	1
RE1135R	1	1
RE1233C	1	1
RE1233M	1	1
RE1308M	1	1
RE1309M	1	1
RE1310M	1	1
RE1311M	1	1
RE1441G	1	1
RE1441R	1	1
RE1447M	1	1
RE1448R	1	1
RE1514M	1	1
RE1514X	1	1
RE1516M	1	1
RE1516X	1	1
RE1517M	1	1
RE1517X	1	1
RE1518M	1	1
RE1518X	1	1
RE1519X	1	1
RE1520M	1	1
RE1520X	1	1
RE1521M	1	1
RE1521X	1	1
RE1522M	1	1
RE1522X	1	1
RE1523M	1	1
RE1523X	1	1
RE1525M	1	1
RE1525X	1	1
RE1526M	1	1
RE1526X	1	1
RE1527M	1	1
RE1527X	1	1
RE1530M	1	1
RE1531M	1	1
RE1531X	1	1
RE1532M	1	1
RE1532X	1	1
RE1533M	1	1
RE1533X	1	1
RE1534M	1	1
